"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","CURRENCY_TYPE","FREQUENCY","SCALE","DECIMALS_DISPLAYED","COUNTRY_COVERAGE","TIME_COVERAGE","DOI","FULL_DESCRIPTION","AUTHOR","PUBLISHER","DEPARTMENT","CONTACT_POINT","CREATOR","DATA_OWNER","DATA_STEWARD","TOPIC","TOPIC_DATASET","KEYWORDS","KEYWORDS_DATASET","LANGUAGE","PUBLICATION_DATE","UPDATE_DATE","METHODOLOGY","METHODOLOGY_NOTES","ACCESS_SHARING_LEVEL","ACCESS_SHARING_NOTES","SECURITY_CLASSIFICATION","SHORT_SOURCE_CITATION","FULL_SOURCE_CITATION","LICENSE","SUGGESTED_CITATION","KEY_INDICATOR","SERIES_NAME","2024"
The source dataset is based on LSEG (formerly Refinitiv), which contain bond-by-bond issuances for Green Bonds, Social Bonds, Sustainability Bonds, and Sustainability-Linked Bonds starting from 2006 to 2024. Bonds by type encompass investment grade, high-yield, and not-rated bonds, commercial papers, certificates of deposit, and sukuks. By issuer type, bonds encompass government, corporate, agency, non-US munis, and other gov/supra bonds.","Public (Unrestricted)","","Public or Unrestricted","","LSEG. Accessed on 2025-02-24; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Green Bonds by Type of Currency,  https://data.imf.org/en/datasets/IMF.STA:ESG_FINANCE_CURRENCY. Accessed on [current date].","","","13.44662399"
"IMF.STA:ESG_FINANCE_CURRENCY(3.0.3)","G001.CSSBI_PT.POLI12.A","OBS_VALUE","World","Cumulative Sustainability Bond Issuances, Percent","Polish Zloty","Annual","Units","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","","","","Environment and climate; Climate finance","","","English","2026-01-08T16:17:00.239243200Z","2026-01-08T16:17:00.292229100Z","","The data are aggregated by country of incorporations, use of proceeds, type of currency and type of issuers (nonfinancial corporations, other financial corporations, banks, state owned entities, sovereign, state and local governments and international organizations). Sovereign green bonds are green bonds issued by central governments and central banks. Compilation of the indicator is based on the methodology used by London Stock Exchange Group, and divergences may be observed when compared to data from other providers. 
The source dataset is based on LSEG (formerly Refinitiv), which contain bond-by-bond issuances for Green Bonds, Social Bonds, Sustainability Bonds, and Sustainability-Linked Bonds starting from 2006 to 2024. Bonds by type encompass investment grade, high-yield, and not-rated bonds, commercial papers, certificates of deposit, and sukuks. By issuer type, bonds encompass government, corporate, agency, non-US munis, and other gov/supra bonds.","Public (Unrestricted)","","Public or Unrestricted","","LSEG. Accessed on 2025-02-24; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Green Bonds by Type of Currency,  https://data.imf.org/en/datasets/IMF.STA:ESG_FINANCE_CURRENCY. Accessed on [current date].","","","0.102795766"
"IMF.STA:ESG_FINANCE_CURRENCY(3.0.3)","G001.CSSLBI_USD.CHIN12.A","OBS_VALUE","World","Cumulative Sustainability Linked Bond Issuances, US dollar","Chinese Yuan","Annual","Units","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","","","","Environment and climate; Climate finance","","","English","2026-01-08T16:17:00.239243200Z","2026-01-08T16:17:00.292229100Z","","The data are aggregated by country of incorporations, use of proceeds, type of currency and type of issuers (nonfinancial corporations, other financial corporations, banks, state owned entities, sovereign, state and local governments and international organizations). Sovereign green bonds are green bonds issued by central governments and central banks. Compilation of the indicator is based on the methodology used by London Stock Exchange Group, and divergences may be observed when compared to data from other providers. 
The source dataset is based on LSEG (formerly Refinitiv), which contain bond-by-bond issuances for Green Bonds, Social Bonds, Sustainability Bonds, and Sustainability-Linked Bonds starting from 2006 to 2024. Bonds by type encompass investment grade, high-yield, and not-rated bonds, commercial papers, certificates of deposit, and sukuks. By issuer type, bonds encompass government, corporate, agency, non-US munis, and other gov/supra bonds.","Public (Unrestricted)","","Public or Unrestricted","","LSEG. Accessed on 2025-02-24; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Green Bonds by Type of Currency,  https://data.imf.org/en/datasets/IMF.STA:ESG_FINANCE_CURRENCY. Accessed on [current date].","","","20.9689881"
"IMF.STA:ESG_FINANCE_CURRENCY(3.0.3)","G001.CSSLBI_USD.BRIT13.A","OBS_VALUE","World","Cumulative Sustainability Linked Bond Issuances, US dollar","British Pound","Annual","Units","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","","","","Environment and climate; Climate finance","","","English","2026-01-08T16:17:00.239243200Z","2026-01-08T16:17:00.292229100Z","","The data are aggregated by country of incorporations, use of proceeds, type of currency and type of issuers (nonfinancial corporations, other financial corporations, banks, state owned entities, sovereign, state and local governments and international organizations). Sovereign green bonds are green bonds issued by central governments and central banks. Compilation of the indicator is based on the methodology used by London Stock Exchange Group, and divergences may be observed when compared to data from other providers. 
The source dataset is based on LSEG (formerly Refinitiv), which contain bond-by-bond issuances for Green Bonds, Social Bonds, Sustainability Bonds, and Sustainability-Linked Bonds starting from 2006 to 2024. Bonds by type encompass investment grade, high-yield, and not-rated bonds, commercial papers, certificates of deposit, and sukuks. By issuer type, bonds encompass government, corporate, agency, non-US munis, and other gov/supra bonds.","Public (Unrestricted)","","Public or Unrestricted","","LSEG. Accessed on 2025-02-24; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Green Bonds by Type of Currency,  https://data.imf.org/en/datasets/IMF.STA:ESG_FINANCE_CURRENCY. Accessed on [current date].","","","5.05197216"
"IMF.STA:ESG_FINANCE_CURRENCY(3.0.3)","G001.CSBI_PT.SING16.A","OBS_VALUE","World","Cumulative Social Bond Issuances, Percent","Singapore Dollar","Annual","Units","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","","","","Environment and climate; Climate finance","","","English","2026-01-08T16:17:00.239243200Z","2026-01-08T16:17:00.292229100Z","","The data are aggregated by country of incorporations, use of proceeds, type of currency and type of issuers (nonfinancial corporations, other financial corporations, banks, state owned entities, sovereign, state and local governments and international organizations). Sovereign green bonds are green bonds issued by central governments and central banks. Compilation of the indicator is based on the methodology used by London Stock Exchange Group, and divergences may be observed when compared to data from other providers. 
The source dataset is based on LSEG (formerly Refinitiv), which contain bond-by-bond issuances for Green Bonds, Social Bonds, Sustainability Bonds, and Sustainability-Linked Bonds starting from 2006 to 2024. Bonds by type encompass investment grade, high-yield, and not-rated bonds, commercial papers, certificates of deposit, and sukuks. By issuer type, bonds encompass government, corporate, agency, non-US munis, and other gov/supra bonds.","Public (Unrestricted)","","Public or Unrestricted","","LSEG. Accessed on 2025-02-24; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Green Bonds by Type of Currency,  https://data.imf.org/en/datasets/IMF.STA:ESG_FINANCE_CURRENCY. Accessed on [current date].","","","0.0329"
"IMF.STA:ESG_FINANCE_CURRENCY(3.0.3)","G001.CGBI_USD.HONG16.A","OBS_VALUE","World","Cumulative Green Bond Issuances, US dollar","Hong Kong Dollar","Annual","Units","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","","","","Environment and climate; Climate finance","","","English","2026-01-08T16:17:00.239243200Z","2026-01-08T16:17:00.292229100Z","","The data are aggregated by country of incorporations, use of proceeds, type of currency and type of issuers (nonfinancial corporations, other financial corporations, banks, state owned entities, sovereign, state and local governments and international organizations). Sovereign green bonds are green bonds issued by central governments and central banks. Compilation of the indicator is based on the methodology used by London Stock Exchange Group, and divergences may be observed when compared to data from other providers. 
The source dataset is based on LSEG (formerly Refinitiv), which contain bond-by-bond issuances for Green Bonds, Social Bonds, Sustainability Bonds, and Sustainability-Linked Bonds starting from 2006 to 2024. Bonds by type encompass investment grade, high-yield, and not-rated bonds, commercial papers, certificates of deposit, and sukuks. By issuer type, bonds encompass government, corporate, agency, non-US munis, and other gov/supra bonds.","Public (Unrestricted)","","Public or Unrestricted","","LSEG. Accessed on 2025-02-24; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Green Bonds by Type of Currency,  https://data.imf.org/en/datasets/IMF.STA:ESG_FINANCE_CURRENCY. Accessed on [current date].","","","12.59270677"
"IMF.STA:ESG_FINANCE_CURRENCY(3.0.3)","G001.CSSBI_PT.MEXI17.A","OBS_VALUE","World","Cumulative Sustainability Bond Issuances, Percent","Mexican Unidad de Inversion","Annual","Units","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","","","","Environment and climate; Climate finance","","","English","2026-01-08T16:17:00.239243200Z","2026-01-08T16:17:00.292229100Z","","The data are aggregated by country of incorporations, use of proceeds, type of currency and type of issuers (nonfinancial corporations, other financial corporations, banks, state owned entities, sovereign, state and local governments and international organizations). Sovereign green bonds are green bonds issued by central governments and central banks. Compilation of the indicator is based on the methodology used by London Stock Exchange Group, and divergences may be observed when compared to data from other providers. 
The source dataset is based on LSEG (formerly Refinitiv), which contain bond-by-bond issuances for Green Bonds, Social Bonds, Sustainability Bonds, and Sustainability-Linked Bonds starting from 2006 to 2024. Bonds by type encompass investment grade, high-yield, and not-rated bonds, commercial papers, certificates of deposit, and sukuks. By issuer type, bonds encompass government, corporate, agency, non-US munis, and other gov/supra bonds.","Public (Unrestricted)","","Public or Unrestricted","","LSEG. Accessed on 2025-02-24; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Green Bonds by Type of Currency,  https://data.imf.org/en/datasets/IMF.STA:ESG_FINANCE_CURRENCY. Accessed on [current date].","","","0.0301"
"IMF.STA:ESG_FINANCE_CURRENCY(3.0.3)","G001.CSBI_USD.SWED13.A","OBS_VALUE","World","Cumulative Social Bond Issuances, US dollar","Swedish Krona","Annual","Units","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","","","","Environment and climate; Climate finance","","","English","2026-01-08T16:17:00.239243200Z","2026-01-08T16:17:00.292229100Z","","The data are aggregated by country of incorporations, use of proceeds, type of currency and type of issuers (nonfinancial corporations, other financial corporations, banks, state owned entities, sovereign, state and local governments and international organizations). Sovereign green bonds are green bonds issued by central governments and central banks. Compilation of the indicator is based on the methodology used by London Stock Exchange Group, and divergences may be observed when compared to data from other providers. 
