"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","FREQUENCY","SCALE","DECIMALS_DISPLAYED","CFBL","TRANSFORMATION","UNIT","OVERLAP","COUNTRY_COVERAGE","TIME_COVERAGE","DOI","FULL_DESCRIPTION","AUTHOR","PUBLISHER","DEPARTMENT","CONTACT_POINT","TOPIC","TOPIC_DATASET","KEYWORDS","KEYWORDS_DATASET","LANGUAGE","PUBLICATION_DATE","UPDATE_DATE","METHODOLOGY","METHODOLOGY_NOTES","ACCESS_SHARING_LEVEL","ACCESS_SHARING_NOTES","SECURITY_CLASSIFICATION","SHORT_SOURCE_CITATION","FULL_SOURCE_CITATION","LICENSE","SUGGESTED_CITATION","KEY_INDICATOR","SERIES_NAME","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"IMF.STA:CFBL(1.0.3)","PER.CFALTLBE_EMINORM.A","OBS_VALUE","Peru","Carbon Footprint of Bank Loans, Emissions intensities (normalized)","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","99.00178845","100.5211665","111.7023073","123.4278437","119.1530275","110.2631921","87.17667271","92.37572571","100","117.5432813","93.90463618","78.95738225"
"IMF.STA:CFBL(1.0.3)","TUR.CFALTLBE_EMINORM.A","OBS_VALUE","Türkiye, Republic of","Carbon Footprint of Bank Loans, Emissions intensities (normalized)","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","69.12113415","76.58436887","65.65976622","53.33743407","67.83335235","69.99797233","76.17746578","79.39291703","76.05039948","84.07106976","100","115.3695149","123.5910998","154.4844415"
"IMF.STA:CFBL(1.0.3)","CZE.CFALTLBE_EMINORM.A","OBS_VALUE","Czech Republic","Carbon Footprint of Bank Loans, Emissions intensities (normalized)","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","104.137256","71.45859664","69.92945918","47.4870255","61.1506734","69.74061269","67.23404012","71.72293197","79.593763","93.44801663","100","99.90107005","91.36403223","75.25531514"
"IMF.STA:CFBL(1.0.3)","PER.CFALTLBE_EMM.A","OBS_VALUE","Peru","Carbon Footprint of Bank Loans, Emissions multipliers","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","312.5664745","303.4787653","337.0473137","360.9670866","349.374619","317.5357843","258.1819017","278.4387433","296.471838","336.9917846","268.0842855","228.9412043"
"IMF.STA:CFBL(1.0.3)","BGR.CFALTLBE_EMINORM.A","OBS_VALUE","Bulgaria","Carbon Footprint of Bank Loans, Emissions intensities (normalized)","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","","","64.01758407","69.12239792","69.27727555","83.6012024","62.70283845","80.99424728","100","94.8823847","92.18084464","80.34750667"
"IMF.STA:CFBL(1.0.3)","HRV.CFALTLBE_EMI.A","OBS_VALUE","Croatia, Republic of","Carbon Footprint of Bank Loans, Emissions intensities","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","","","","79.26045168","79.82816021","82.60128677","82.55959949","76.69187687","87.6480089","103.8892954","102.3727224","91.29694546"
"IMF.STA:CFBL(1.0.3)","LVA.CFALTLBE_EMINORM.A","OBS_VALUE","Latvia, Republic of","Carbon Footprint of Bank Loans, Emissions intensities (normalized)","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","","60.11597302","67.15343199","84.27216819","71.36295675","86.84100327","87.35515546","79.28076484","100","101.3221653","85.77419059","97.5550028"
"IMF.STA:CFBL(1.0.3)","HRV.CFALTLBE_EMINORM.A","OBS_VALUE","Croatia, Republic of","Carbon Footprint of Bank Loans, Emissions intensities (normalized)","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","","","","90.43040758","91.0781217","94.2420573","94.19449515","87.49985063","100","118.530126","116.7998266","104.1631711"
"IMF.STA:CFBL(1.0.3)","HRV.CFALTLBE_EMM.A","OBS_VALUE","Croatia, Republic of","Carbon Footprint of Bank Loans, Emissions multipliers","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","","","","187.3568577","179.8904095","185.4009432","179.3382483","164.305236","184.5881716","206.0635263","197.1281627","168.6399031"
"IMF.STA:CFBL(1.0.3)","CYP.CFALTLBE_EMINORM.A","OBS_VALUE","Cyprus","Carbon Footprint of Bank Loans, Emissions intensities (normalized)","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","","","","130.9186562","150.2821122","141.5819813","121.0680391","119.0270491","100","113.3895011","111.341593","96.932128"
"IMF.STA:CFBL(1.0.3)","PER.CFALTLBE_EMI.A","OBS_VALUE","Peru","Carbon Footprint of Bank Loans, Emissions intensities","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","208.8370584","212.0420758","235.6278775","260.362042","251.3446287","232.5921688","183.8928385","194.8598619","210.9427129","247.9489864","198.0849871","166.5548442"
"IMF.STA:CFBL(1.0.3)","COL.CFALTLBE_EMINORM.A","OBS_VALUE","Colombia","Carbon Footprint of Bank Loans, Emissions intensities (normalized)","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","","","","","","","","","100","103.2726095","85.11529074","85.93421201"
"IMF.STA:CFBL(1.0.3)","SVK.CFALTLBE_EMINORM.A","OBS_VALUE","Slovak Republic","Carbon Footprint of Bank Loans, Emissions intensities (normalized)","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","168.7027169","113.9575736","84.71544886","93.77572623","95.89322888","87.16676629","87.65532535","90.0315545","77.80174203","100","94.30297576","88.93944245","85.6843837"
"IMF.STA:CFBL(1.0.3)","SVN.CFALTLBE_EMINORM.A","OBS_VALUE","Slovenia, Republic of","Carbon Footprint of Bank Loans, Emissions intensities (normalized)","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","90.31684787","83.32974242","69.48141814","73.57317232","74.44455192","69.38233882","86.40741651","78.67861795","74.79963476","100","89.32712264","81.30138005","76.03485093"
"IMF.STA:CFBL(1.0.3)","HKG.CFALTLBE_EMINORM.A","OBS_VALUE","Hong Kong Special Administrative Region, People's Republic of China","Carbon Footprint of Bank Loans, Emissions intensities (normalized)","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","101.7762014","94.52845075","88.08168925","83.08742531","91.33533276","90.41145902","108.8573111","89.76097447","79.26351699","119.8654247","100","97.00944869","96.33288253","83.45864413"
"IMF.STA:CFBL(1.0.3)","DEU.CFALTLBE_EMINORM.A","OBS_VALUE","Germany","Carbon Footprint of Bank Loans, Emissions intensities (normalized)","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","57.88989598","59.33600611","67.43440698","76.49567633","74.01876377","85.24231055","87.89180425","86.01797805","100","95.78698565","83.80968319","74.32448483"
"IMF.STA:CFBL(1.0.3)","TUN.CFALTLBE_EMI.A","OBS_VALUE","Tunisia","Carbon Footprint of Bank Loans, Emissions intensities","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","270.1872955","271.3955875","279.0510283","229.6077146","223.8112088","264.9121746","253.1547907","269.4884838","253.1163174","251.6614024","280.5134407","292.9739508","299.3354922","309.9778667"
"IMF.STA:CFBL(1.0.3)","MYS.CFALTLBE_EMMNORM.A","OBS_VALUE","Malaysia","Carbon Footprint of Bank Loans, Emissions multipliers (normalized)","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","142.8355202","128.8154235","114.5154243","123.3495254","125.2619696","94.82298073","87.5682851","86.65294219","90.19245113","100","96.43770842","92.65788829","88.76352928"
"IMF.STA:CFBL(1.0.3)","HUN.CFALTLBE_EMINORM.A","OBS_VALUE","Hungary","Carbon Footprint of Bank Loans, Emissions intensities (normalized)","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","","79.71572853","89.61585337","94.87649541","83.67625083","85.19644574","74.63098248","77.26370126","100","92.79945652","81.92435707","77.18197179"
"IMF.STA:CFBL(1.0.3)","HUN.CFALTLBE_EMM.A","OBS_VALUE","Hungary","Carbon Footprint of Bank Loans, Emissions multipliers","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","","203.7046947","224.6792518","229.664026","195.7727264","198.8466215","172.8319943","176.9098208","222.6528531","212.0242928","188.7779803","174.7640693"
"IMF.STA:CFBL(1.0.3)","ARG.CFALTLBE_EMMNORM.A","OBS_VALUE","Argentina","Carbon Footprint of Bank Loans, Emissions multipliers (normalized)","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","","","","","","","","","100","111.8042989","100.4430744","114.7964625"
"IMF.STA:CFBL(1.0.3)","HKG.CFALTLBE_EMM.A","OBS_VALUE","Hong Kong Special Administrative Region, People's Republic of China","Carbon Footprint of Bank Loans, Emissions multipliers","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","348.1473147","318.3253522","293.9049514","271.6626574","295.6390412","268.6270792","291.8246815","253.9444262","235.0129746","297.9380055","251.0455169","244.9789903","242.4342314","220.0032134"
"IMF.STA:CFBL(1.0.3)","ISL.CFALTLBE_EMI.A","OBS_VALUE","Iceland","Carbon Footprint of Bank Loans, Emissions intensities","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","93.039317","80.3186249","70.94208785","48.86397229","74.38299483","64.8674446","73.60045755","82.10893068","84.39100927","83.18806159","94.5961686","73.04740935","71.21978902","71.17917046"
"IMF.STA:CFBL(1.0.3)","HUN.CFALTLBE_EMI.A","OBS_VALUE","Hungary","Carbon Footprint of Bank Loans, Emissions intensities","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","","113.4705266","127.5627566","135.0509629","119.108091","121.2719966","106.2326976","109.9802138","142.3439623","132.0944234","116.614376","109.8638768"
"IMF.STA:CFBL(1.0.3)","HKG.CFALTLBE_EMMNORM.A","OBS_VALUE","Hong Kong Special Administrative Region, People's Republic of China","Carbon Footprint of Bank Loans, Emissions multipliers (normalized)","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","138.6789611","126.7998553","117.072376","108.2125109","117.7631232","107.0033365","116.2437335","101.1547346","93.61369106","118.6788791","100","97.58349535","96.569831","87.63479074"
"IMF.STA:CFBL(1.0.3)","TUN.CFALTLBE_EMMNORM.A","OBS_VALUE","Tunisia","Carbon Footprint of Bank Loans, Emissions multipliers (normalized)","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","92.85411153","93.84579699","91.42327795","77.96168551","79.96825658","92.00135933","83.03716991","91.42042705","88.16671548","89.47062522","100","101.730281","103.7461783","104.6325844"
"IMF.STA:CFBL(1.0.3)","HKG.CFALTLBE_EMI.A","OBS_VALUE","Hong Kong Special Administrative Region, People's Republic of China","Carbon Footprint of Bank Loans, Emissions intensities","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","154.0203936","143.0521968","133.2961563","125.7382156","138.2199739","136.8218534","164.7364086","135.8374593","119.9514024","181.3952539","151.332425","146.8067511","145.7828872","126.29999"
"IMF.STA:CFBL(1.0.3)","ISL.CFALTLBE_EMM.A","OBS_VALUE","Iceland","Carbon Footprint of Bank Loans, Emissions multipliers","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","143.6660305","130.9115771","105.1399654","81.80381","109.8171468","97.76317469","105.648667","116.1451542","123.2650566","121.5191816","137.8408474","112.3556477","109.3921734","110.6673675"
