"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","SUB_TYPE","FFS","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","DECIMALS_DISPLAYED","TRANSFORMATION","UNIT","OVERLAP","COUNTRY_COVERAGE","TIME_COVERAGE","DOI","FULL_DESCRIPTION","AUTHOR","PUBLISHER","DEPARTMENT","CONTACT_POINT","TOPIC","TOPIC_DATASET","KEYWORDS","KEYWORDS_DATASET","LANGUAGE","PUBLICATION_DATE","UPDATE_DATE","METHODOLOGY","METHODOLOGY_NOTES","ACCESS_SHARING_LEVEL","ACCESS_SHARING_NOTES","SECURITY_CLASSIFICATION","SHORT_SOURCE_CITATION","FULL_SOURCE_CITATION","LICENSE","SUGGESTED_CITATION","KEY_INDICATOR","SERIES_NAME","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035"
"IMF.STA:FFS(1.0.2)","BWA.EX.COA.USQ2021.A","OBS_VALUE","Botswana","Explicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","COL.EX.COA.USQ2021.A","OBS_VALUE","Colombia","Explicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0.087450632","0.022766003","0.100847284","0.105970091","0.23225079","0.071699023","0.096046914","0.095492816","0.095793009","0.09608284","0.094377745","0.092662468","0.090947404","0.089233715","0.087521348","0.085808914","0.084182544","0.082556221","0.080929927","0.079301819","0.077673843"
"IMF.STA:FFS(1.0.2)","JAM.EX.COA.USQ2021.A","OBS_VALUE","Jamaica","Explicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","TUN.EX.COA.USQ2021.A","OBS_VALUE","Tunisia","Explicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","HUN.EX.COA.USQ2021.A","OBS_VALUE","Hungary","Explicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","KWT.EX.COA.USQ2021.A","OBS_VALUE","Kuwait","Explicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","MKD.EX.COA.USQ2021.A","OBS_VALUE","North Macedonia, Republic of","Explicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0","0.0000000273","0.00000000855","0","0","0.0000000153","0.0000000201","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","BDI.EX.COA.USQ2021.A","OBS_VALUE","Burundi","Explicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0","0.0000000312","0","0","0.000000108","0.00000000899","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","GNQ.EX.COA.USQ2021.A","OBS_VALUE","Equatorial Guinea, Republic of","Explicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","NIC.EX.COA.USQ2021.A","OBS_VALUE","Nicaragua","Explicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","TTO.EX.COA.USQ2021.A","OBS_VALUE","Trinidad and Tobago","Explicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","SWE.EX.COA.USQ2021.A","OBS_VALUE","Sweden","Explicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","IDN.EX.COA.USQ2021.A","OBS_VALUE","Indonesia","Explicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0.86421122","2.485767645","2.901745483","6.478032606","7.667196377","7.662719741","7.279077102","6.455484928","6.068071294","6.07070448","5.967100993","5.861949845","5.755278473","5.649139875","5.54311903","5.436779752","5.335925829","5.235103689","5.134300537","5.032889066","4.931439709"
"IMF.STA:FFS(1.0.2)","GUY.EX.COA.USQ2021.A","OBS_VALUE","Guyana","Explicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","IRL.EX.COA.USQ2021.A","OBS_VALUE","Ireland","Explicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","TGO.EX.COA.USQ2021.A","OBS_VALUE","Togo","Explicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","TJK.EX.COA.USQ2021.A","OBS_VALUE","Tajikistan, Republic of","Explicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0","0","0","0.00130359","0.010929272","0.015032795","0.017191496","0.016546495","0.015811695","0.016159965","0.016337936","0.016570242","0.016813747","0.017051882","0.017272839","0.017483514","0.017686808","0.017869423","0.018053137","0.018240055","0.018432977"
"IMF.STA:FFS(1.0.2)","TKM.EX.COA.USQ2021.A","OBS_VALUE","Turkmenistan","Explicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
